Id,DetectedCamera,AngleOfSign,SignAspectRatio,SignWidth,SignHeight,SignFacing (Target)
2c9180ac593dcaee01593eab96de1053,Front,27,0.96,73,76,Front
2c9180ac593dcaee01593e6879b90955,Right,73,0.76,98,129,Front
2c918086593dca3101593ec5346a11b8,Right,75,0.5,168,334,Front
2c9180ac593dcaee01593eab96de1059,Front,37,1.12,103,92,Front
2c9180ac593dcaee01593e93b3180dca,Front,25,1.11,49,44,Front
2c918095593dd23601593e21a8690521,Front,26,0.98,41,42,Front
2c918095593dd23601593e21a8690519,Right,57,0.86,118,138,Front
2c918095593dd23601593e21a869051b,Rear,219,1.03,40,39,Rear
2c9180ac593dcaee01593e50b8af07d6,Rear,237,1.07,65,61,Rear
2c918086593dca3101593ebfcb591151,Right,82,0.56,57,101,Front
2c9180ac593dcaee01593e50b8af07db,Left,265,0.4,24,60,Front
2c9180ac593dcaee01593e50b8af07da,Right,65,1.04,315,303,Front
2c918086593dca3101593ebfcb591156,Right,48,1.21,132,109,Front
2c9180ac593dcaee01593e50b8af07d5,Left,256,0.57,29,51,Rear
2c918086593dca3101595de45aa83e03,Right,43,0.76,150,197,Front
2c918086593dca3101595de45aa83dfc,Left,254,0.64,32,50,Rear
2c9180a758e911f101593e74163d3722,Front,36,1.07,152,142,Front
2c9180a758e911f101594bfd33146316,Front,20,0.96,68,71,Front
2c9180ac593dcaee01593e50b8af07cd,Rear,212,1.11,41,37,Rear
2c9180ac593dcaee01593e50b8af07d1,Front,31,0.91,187,205,Front
2c9180ac593dcaee01593e50b8af07ca,Rear,235,1.06,74,70,Rear
2c918095593dd23601593e8ca1090d84,Rear,216,1.08,39,36,Rear
2c9180ac593dcaee01594bd70a4f2f71,Rear,216,1.08,39,36,Rear
2c918095593dd23601593e64e1e409d7,Front,38,0.98,123,126,Front
2c918095593dd23601593e4b974e083d,Right,65,1.03,159,155,Front
2c9180ac593dcaee01594bb92d732f21,Right,48,1.26,110,87,Front
2c9180ac593dcaee01594bd70a4f2f72,Right,64,0.79,88,111,Front
2c918095593dd23601593e64e1e409d3,Left,248,0.83,33,40,Rear
2c9180ac593dcaee01593e93b3180dc2,Left,253,0.98,52,53,Left
2c9180a758e911f101593e4b7fd53397,Left,253,0.55,36,66,Rear
2c9180a758e911f101593e4b7fd4338e,Front,31,0.97,145,149,Front
2c9180ac593dcaee01593f39dbe51afe,Front,19,1.05,162,154,Front
2c9180ac593dcaee01593f334bc61a8d,Front,41,1.41,248,176,Front
2c9180a758e911f101593f163c95444f,Rear,206,1.05,86,82,Rear
2c918086593dca3101593f392c871c0a,Right,47,1.29,278,216,Front
2c918086593dca3101593f392c871c08,Left,243,0.61,86,141,Rear
2c9180ac593dcaee01593f2740ef19c3,Left,250,0.78,65,83,Rear
2c918086593dca3101593eeb127014d9,Left,243,0.9,91,101,Rear
2c9180a758e911f101593f1e5f6b44cf,Rear,228,1.08,128,119,Rear
2c9180a758e911f101593f1e5f6a44ce,Front,38,1.04,274,263,Front
2c918086593dca3101593e36a06a062d,Left,273,0.5,70,141,Front
2c918086593dca3101593e36a06a062f,Rear,201,0.91,51,56,Rear
2c9180a758e911f101593dda78ed2c28,Right,65,0.56,157,278,Front
2c9180a758e911f101593dda78ed2c2d,Left,234,0.85,117,138,Rear
2c9180a758e911f101593dda78ed2c2f,Rear,201,0.9,36,40,Rear
2c9180ac593dcaee01593f27d02a19d0,Left,253,0.56,31,55,Rear
2c9180a758e911f101593e2563ea3149,Right,47,1.08,208,192,Front
2c9180ac593dcaee01593e3f89ef06b7,Left,267,0.41,41,100,Front
2c9180a758e911f101593e2563ea314d,Right,75,0.72,162,226,Front
2c918095593dd23601593defdf64019c,Rear,206,1,39,39,Rear
2c9180a758e911f101593f35b2a34725,Front,20,1.06,93,88,Front
2c918095593dd23601593f3f189a1cb6,Rear,209,1.13,80,71,Rear
2c918095593dd23601593f3f189a1cbb,Rear,214,1.03,149,145,Rear
2c9180ac593dcaee01593f649b341d88,Right,75,0.82,73,89,Front
2c9180ac593dcaee01593f649b341d83,Left,247,0.49,48,97,Rear
2c9180a758e911f101593f35b2a34718,Front,18,0.96,76,79,Front
2c9180a758e911f101593f35b2a34719,Rear,212,1.03,79,77,Rear
2c918086593dca3101593e1cd5020462,Right,67,1.06,95,90,Front
2c918086593dca3101593e1cd5020464,Left,229,1.07,61,57,Rear
2c9180a758e911f101593e20f5af312c,Left,248,0.68,30,44,Rear
2c918086593dca3101593e57fc0708a2,Front,67,1.68,329,196,Right
2c9180ac593dcaee01593e3b881a066e,Front,23,0.87,55,63,Front
2c918086593dca3101593e3ec50a0702,Right,62,0.64,94,147,Front
2c918086593dca3101593e3ec50a06fe,Left,222,1.01,96,95,Rear
2c9180ac593dcaee01593e3960610642,Rear,242,1.28,77,60,Rear
2c9180a758e911f101593e298d8231c4,Left,248,0.86,55,64,Rear
2c918095593dd23601593e34917606e7,Front,30,0.92,156,170,Front
2c9180a758e911f101593e298d8231c2,Right,84,0.64,101,158,Front
2c918095593dd23601593e283628059b,Right,77,0.48,102,213,Front
2c9180ac593dcaee01593e1a67110436,Front,23,0.91,85,93,Front
2c918095593dd23601593e283628059a,Rear,233,1.09,123,113,Rear
2c9180ac593dcaee01593e1a67110432,Front,29,0.84,66,79,Front
2c918095593dd23601593e3fa5a5079e,Left,277,0.39,21,54,Front
2c918095593dd23601593e34917606f5,Rear,236,1.13,88,78,Rear
2c918095593dd23601593e218f930513,Front,33,0.91,193,212,Front
2c918095593dd23601593e1e45f304c0,Right,72,0.61,166,271,Front
2c918095593dd23601593e218f930517,Rear,213,1.05,46,44,Rear
2c918086593dca3101595dd0217d3bf4,Left,238,0.81,70,86,Rear
2c918086593dca3101595dd0217d3bf5,Rear,219,0.91,62,68,Rear
2c918086593dca3101595dd0217d3bec,Right,88,0.79,45,57,Right
2c91809659f86230015a07f893ec5be5,Front,15,0.86,66,77,Front
2c91809659f86230015a063b984b2ab5,Rear,199,1,50,50,Rear
2c91809659f86230015a0693cde03654,Left,225,0.91,105,115,Rear
2c91809659f86230015a061ca4f326ca,Front,43,1.11,221,199,Front
2c91809659f86230015a06ae011c3941,Right,50,1.16,197,170,Front
2c91809659f86230015a062c4cac28d1,Front,17,0.87,66,76,Front
2c91809659f86230015a078db13451a3,Left,241,0.87,85,98,Rear
2c91809659f86230015a07547a1e4c45,Right,65,0.97,139,143,Front
2c91809659f86230015a06dfb6b93edb,Front,17,0.97,56,58,Front
2c91809659f86230015a0713077644ed,Rear,200,0.94,34,36,Rear
2c91809659f86230015a0713077644ef,Front,19,0.99,100,101,Front
2c91809659f86230015a07135f0b44fb,Right,62,0.84,187,222,Front
2c91809659f86230015a069e9e793790,Left,250,0.64,39,61,Rear
2c91809659f86230015a06bcb5c33ac6,Rear,200,0.94,62,66,Rear
2c91809659f86230015a075ee8114d3f,Front,22,0.97,101,104,Front
2c91809659f86230015a06f92c63421c,Front,11,0.98,78,80,Front
2c91809659f86230015a0730f80a486b,Rear,220,1,102,102,Rear
2c91809659f86230015a06a2fdeb3814,Rear,205,1.05,42,40,Rear
2c91809659f86230015a071a4bc84593,Front,9,0.96,54,56,Front
2c91809659f86230015a06d49e253d8e,Front,14,0.98,63,64,Front
2c91809659f86230015a06bca0333ac2,Front,26,0.74,75,102,Front
2c91809659f86230015a075ea5264d3a,Left,239,0.73,75,103,Rear
2c91809659f86230015a0782c5ac50a1,Front,29,0.88,118,134,Front
2c91809659f86230015a06d3f82d3d71,Front,15,0.97,69,71,Front
2c91809659f86230015a06b2ba2d39df,Rear,226,0.96,103,107,Rear
2c91809659f86230015a06dbb6a63e62,Left,246,0.67,56,84,Rear
2c91809659f86230015a07c787ee573e,Rear,208,1.01,68,67,Rear
2c91809659f86230015a06c7d49d3bfc,Right,97,0.95,38,40,Front
2c91809659f86230015a0671d3b131e3,Rear,220,1.19,64,54,Rear
2c91809659f86230015a06c7d49d3c03,Right,53,1.23,302,245,Front
2c91809659f86230015a069018ed35ff,Left,230,1.17,111,95,Rear
2c91809659f86230015a080996745d28,Right,75,0.64,126,196,Front
2c91809659f86230015a069e3e4c3781,Rear,211,0.93,94,101,Rear
2c91809659f86230015a06df66183eb8,Left,269,0.94,31,33,Left
2c91809659f86230015a06f14f1c411f,Right,52,1.17,172,147,Front
2c91809659f86230015a0652df2a2d77,Front,15,0.86,60,70,Front
2c91809659f86230015a06b5b62e3a1a,Rear,213,0.97,57,59,Rear
2c91809659f86230015a081fe2c55f7f,Left,262,0.33,22,67,Front
2c91809659f86230015a081fe2c55f80,Rear,227,1.15,105,91,Rear
2c91809659f86230015a0728f8024739,Front,26,1.07,146,136,Front
2c91809659f86230015a0745d1644aef,Rear,223,1.1,77,70,Rear
2c91809659f86230015a06f2028b415d,Right,70,0.74,69,93,Front
2c91809659f86230015a0728f802473d,Right,64,0.81,120,148,Front
2c91809659f86230015a0785f67250cc,Rear,219,0.93,81,87,Rear
2c91809659f86230015a0642a3d22b6f,Rear,215,1.16,59,51,Rear
2c91809659f86230015a074cb4664b68,Front,41,1.06,168,158,Front
2c91809659f86230015a06b9be263a90,Left,246,0.63,54,86,Rear
2c91809659f86230015a069480853677,Right,76,0.44,121,275,Front
2c91809659f86230015a06e231343ef3,Rear,227,1.38,44,32,Rear
2c91809659f86230015a06e231343ef7,Left,243,0.58,59,101,Rear
2c91809659f86230015a06e231343ef6,Front,22,0.89,109,122,Front
2c91809659f86230015a06e231343ef2,Left,232,0.98,99,101,Rear
2c91809659f86230015a07285beb46fc,Rear,218,1.02,113,111,Rear
2c91809659f86230015a081fe2c55f7d,Right,66,0.73,70,96,Front
2c91809659f86230015a081fe2c55f78,Right,45,1.28,100,78,Front
2c91809659f86230015a06df66183ec3,Rear,216,0.73,57,78,Rear
2c91809659f86230015a06f5767c41cb,Right,78,0.49,45,91,Front
2c91809659f86230015a07103d6f44b2,Right,74,0.49,60,122,Front
2c91809659f86230015a06e620d73f6a,Left,257,0.44,34,78,Rear
2c91809659f86230015a07286cf04706,Left,261,0.46,31,67,Front
2c91809659f86230015a07286cf04705,Front,13,0.91,42,46,Front
2c91809659f86230015a067147f531b5,Left,247,0.77,67,87,Rear
2c91809659f86230015a081c7dcb5f3c,Right,43,1.08,194,179,Front
2c91809659f86230015a072bbe584777,Right,56,0.88,155,176,Front
2c91809659f86230015a0799291e52ff,Rear,210,0.85,116,137,Rear
2c91809659f86230015a0799291e52fe,Front,23,0.91,116,127,Front
2c91809659f86230015a0799291e5301,Rear,204,0.93,92,99,Rear
2c91809659f86230015a07bc760c565b,Front,17,0.89,42,47,Front
2c91809659f86230015a077423444f41,Rear,210,0.81,104,128,Rear
2c91809659f86230015a0771872a4f22,Front,26,0.98,61,62,Front
2c9180865a71a125015a9dd6172f3e41,Front,26,0.91,118,130,Front
2c9180935a71a2bb015a9dc042165c73,Left,250,0.63,40,63,Front
2c91809659f86230015a075bd04c4cfd,Left,250,0.6,53,89,Rear
2c91809659f86230015a07134c8f44f7,Rear,216,0.76,106,140,Rear
2c9180935a71a2bb015a9d219187594d,Left,245,0.45,58,129,Rear
2c91809659f86230015a07178172456a,Rear,217,0.96,77,80,Rear
2c91809659f86230015a07170cc1455b,Rear,220,0.94,148,158,Rear
2c91809659f86230015a07170cc14559,Rear,211,0.79,92,116,Rear
2c91809659f86230015a07f2866c5b79,Rear,226,1.01,105,104,Rear
2c91809659f86230015a075be7c04cff,Right,68,0.54,139,257,Front
2c91809659f86230015a08417f86620b,Rear,225,1.08,186,172,Rear
2c91809659f86230015a08417f86620a,Right,44,1.06,194,183,Front
2c91809659f86230015a06d44f6b3d7b,Rear,206,0.92,65,71,Rear
2c91809659f86230015a06e39d253f4a,Front,12,0.9,52,58,Front
2c91809659f86230015a080367545cbc,Rear,209,0.95,54,57,Rear
2c91809659f86230015a06d4ae9a3d94,Left,241,0.72,82,114,Rear
2c91809659f86230015a06d4ae9a3d91,Right,57,0.92,175,191,Front
2c91809659f86230015a074d67834b9d,Rear,223,0.83,132,160,Rear
2c91808e5aaa282d015ab4d4de7550a0,Rear,217,1.24,105,85,Rear
2c91808c5aa7e154015ab48e5aa31470,Left,236,1.27,104,82,Front
2c91809e5aaefe37015ab49909a2507b,Right,74,0.77,105,137,Front
2c91809e5aaefe37015ab49909a2507c,Left,248,0.74,62,84,Rear
2c91809e5aaefe37015ab4b348d5513b,Right,49,1.24,171,138,Front
2c91808e5aaa282d015ab4c271364ff2,Rear,200,1.02,44,43,Rear
2c91809e5aaefe37015ab4769f894f9f,Rear,207,1.03,61,59,Rear
2c91809e5aaefe37015ab4769f894f9e,Front,15,0.96,50,52,Front
2c91808d5ab4a1bb015ab4d93b1a016f,Front,22,0.91,58,64,Front
2c91809e5aaefe37015ab4acf49f511c,Front,18,0.7,62,88,Front
2c91808e5aaa282d015ab4d142095077,Rear,200,0.91,43,47,Rear
2c91809f5afb89d4015b7b8caed25a43,Rear,200,0.69,34,49,Rear
2c91809e5aaefe37015ab402bafc4bc4,Front,17,0.99,73,74,Front
2c91808e5aaa282d015ab522855d535d,Front,13,0.94,49,52,Front
2c91808c5aa7e154015ab439f48b125f,Front,11,0.93,40,43,Front
2c91808e5aaa282d015ab48dc02f4e9b,Right,50,1.02,149,146,Front
2c91808e5aaa282d015ab48dc02f4e9c,Rear,197,1.05,41,39,Rear
2c91808c5aa7e154015ab3caa5210d7a,Right,54,1.03,126,122,Front
2c91809e5aaefe37015ab39a82574862,Rear,223,1.21,123,102,Rear
2c91809e5aaefe37015ab3e7e6c04a9a,Rear,213,1.15,83,72,Rear
2c91808c5aa7e154015ab467d069137c,Front,12,0.92,49,53,Front
2c91808c5aa7e154015ab3ec10450ea3,Right,53,1.15,171,149,Front
2c91808e5aaa282d015ab39cecdb453e,Rear,199,0.96,45,47,Rear
2c91808c5aa7e154015ab4552d9912ff,Front,10,0.9,54,60,Front
2c91809e5aaefe37015ab49260a5504d,Front,41,1.1,194,176,Front
2c9180995ab4a2c0015ab4c975af012d,Front,13,1.05,64,61,Front
2c91809e5aaefe37015ab4d9a0d75238,Front,16,0.88,53,60,Front
2c91808e5aaa282d015ab46b71504d9d,Rear,198,0.94,48,51,Rear
2c91808c5aa7e154015ab495d4e214c0,Front,34,1.09,159,146,Front
2c91808c5aa7e154015ab3d565990ddd,Front,41,1.32,157,119,Front
2c91808c5aa7e154015ab3d565990ddf,Left,248,0.63,43,68,Rear
2c91808e5aaa282d015ab4efd33d519d,Rear,204,0.88,42,48,Rear
2c91808d5ab4a1bb015ab4e3dca101bc,Left,243,0.82,79,96,Rear
2c91809e5aaefe37015ab4b80602515d,Right,55,1,202,202,Front
2c91808d5ab4a1bb015ab4e3dca101a4,Front,26,0.98,112,114,Front
2c91808c5aa7e154015ab495d4e214b9,Left,240,0.69,33,48,Rear
2c9180845afb7f62015b7c0f822d41e7,Rear,217,1.18,85,72,Rear
2c9180995afb7d84015b7b9839983ff5,Front,24,0.91,58,64,Front
2c9180a25afb7ddf015b7babbc3c6c45,Left,255,0.49,41,83,Rear
2c91808b5b1590a9015b7ba84113048c,Rear,205,0.94,45,48,Rear
2c9180945b323696015b7b9433c75df7,Left,248,0.77,130,168,Rear
2c9180a65b15912d015b7bbda7e8040a,Right,43,1.24,130,105,Front
2c9180a65b15912d015b7bbda7e80406,Right,48,1.03,194,189,Front
2c9180935b853a2d015b8b0da26e4835,Front,23,0.97,87,90,Front
2c9180a35b853b13015b8b156bb14c9b,Front,26,1.04,132,127,Front
2c9180a35b853b13015b8b136e294c46,Front,15,0.94,61,65,Front
2c9180935b853a2d015b8afd95584675,Rear,207,0.91,40,44,Rear
2c9180a35b853b13015b8b136e294c3d,Right,64,0.87,132,152,Front
2c9180935b853a2d015b8b00d5dd46d8,Left,253,0.62,32,52,Rear
2c9180935b853a2d015b8b00d5dd46d2,Right,59,0.89,168,188,Front
2c9180935b853a2d015b8b00d5dd46d0,Left,258,0.49,45,92,Rear
2c9180935b853a2d015b8b27f8374a73,Left,244,1.01,115,114,Rear
2c9180935b853a2d015b8b27f8374a75,Left,260,0.44,38,87,Rear
2c9180935b853a2d015b8b27f8374a79,Right,64,0.8,140,174,Front
2c9180935b853a2d015b8b2835d94a7c,Right,67,0.6,65,109,Front
2c9180935b853a2d015b8b2835d94a7d,Rear,206,1.13,43,38,Rear
2c91808c5aa7e154015ab48961d21439,Front,18,0.91,61,67,Front
2c91809e5aaefe37015ab3fa9f3e4b64,Rear,197,0.93,40,43,Rear
2c91809e5aaefe37015ab4d5d3b05221,Rear,198,0.98,39,40,Rear
2c9180885a812c3b015ab3a297e715c4,Right,67,0.8,113,142,Front
2c9180885a812c3b015ab3a297e715c5,Right,80,0.92,33,36,Right
2c91809e5aaefe37015ab43a083d4e3b,Left,247,0.72,70,97,Rear
2c9180995ab4a2c0015ab53c178404d0,Right,49,1.1,181,165,Front
2c91808d5ab4a1bb015ab527871d03ac,Rear,202,1.05,63,60,Rear
2c91808c5aa7e154015ab403a4630ff4,Rear,207,0.98,56,57,Rear
2c91808d5ab4a1bb015ab65f46bd1711,Front,17,1,58,58,Front
2c91808d5ab4a1bb015ab65f46bd1717,Rear,213,1.09,47,43,Rear
2c91808d5ab4a1bb015ab65f46bd1716,Front,23,0.95,94,99,Front
2c9180c45aed3a4a015af31cab3b22e4,Front,25,1.04,132,127,Front
2c9180c45aed3a4a015af315f1af226f,Right,64,0.67,102,152,Front
2c9180995ab4a2c0015ab52ac74f0444,Right,64,0.67,93,139,Front
2c9180c45aed3a4a015af321317b232f,Front,19,1.05,60,57,Front
2c91808d5ab4a1bb015ab573d72c0747,Front,19,1.09,101,93,Front
2c91808e5aaa282d015ab4b0ac224f97,Left,248,0.82,85,104,Rear
2c91809e5aaefe37015ab4e94ccc52b8,Front,30,0.94,105,112,Front
2c91809e5aaefe37015ab4e94ccc52b1,Rear,220,1.01,93,92,Rear
2c91808e5aaa282d015ab494a1d44eb1,Front,25,0.96,123,128,Front
2c9180a25af10da6015af3286a3d0c13,Front,20,0.76,99,131,Front
2c9180a35b853b13015b8b047ec54a81,Rear,221,1,63,63,Rear
2c9180ad5b853aa1015b8b0a66bb4c55,Rear,218,0.93,108,116,Rear
2c9180c45aed3a4a015af31cc1f122ea,Right,52,1.11,177,159,Front
2c9180885a812c3b015ab49d62fc1e43,Left,239,0.94,47,50,Rear
2c91808e5aaa282d015ab50c4e085298,Right,60,0.98,195,199,Front
2c91808e5b853b1a015b8b709c7c4ba5,Front,37,1.11,164,148,Front
2c9180a35b853b13015b8b047ec54a87,Right,68,0.82,83,101,Front
2c9180ad5b853aa1015b8b58c58e51ac,Rear,220,1.11,59,53,Rear
2c91809e5aaefe37015ab489bb0b5010,Rear,218,0.95,63,66,Rear
2c9180885a812c3b015ab49596c31e21,Left,246,0.76,32,42,Rear
2c91809e5aaefe37015ab4e3fb08526f,Front,41,1.16,174,150,Front
2c91809e5aaefe37015ab4e3fb085272,Right,68,0.74,169,229,Front
2c91808c5aa7e154015ab4916873147c,Front,20,1.06,110,104,Front
2c91809e5aaefe37015ab4d6010e5229,Front,12,0.84,37,44,Front
2c91808e5aaa282d015ab4a7c1714f50,Left,249,0.6,62,103,Rear
2c91808e5aaa282d015ab52eefe153e4,Rear,202,0.98,55,56,Rear
2c91808e5aaa282d015ab52eefe153e3,Front,28,1.19,127,107,Front
2c91808e5aaa282d015ab44ded6d4cfe,Rear,221,0.99,88,89,Rear
2c91808d5ab4a1bb015ab4a9010e003f,Right,61,1.26,168,133,Front
2c9180885a812c3b015ab454b8711c62,Front,26,1,95,95,Front
2c9180995ab4a2c0015ab4e0624201cb,Rear,222,1.17,83,71,Rear
2c91808e5aaa282d015ab4f7b33c5202,Front,44,0.9,236,262,Front
2c91809e5aaefe37015ab416a0764ce5,Front,17,0.96,44,46,Front
2c91809e5aaefe37015ab4ed96395300,Right,48,1.21,103,85,Front
2c91808d5ab4a1bb015ab4afd7450063,Front,12,0.98,50,51,Front
2c91808c5aa7e154015ab458015f1309,Front,17,1.05,65,62,Front
2c91808e5aaa282d015ab4e0d883513a,Right,63,1.19,174,146,Front
2c91808d5ab4a1bb015ab4dcdfcd0184,Left,248,0.8,39,49,Rear
2c91809e5aaefe37015ab439dc8b4e38,Rear,206,0.92,61,66,Rear
2c91808d5ab4a1bb015ab4e0bd6f01a0,Front,21,0.93,56,60,Front
2c91808e5aaa282d015ab4b71f1f4fbc,Rear,209,1.23,70,57,Rear
2c91808e5aaa282d015ab481b1be4e6c,Rear,205,0.93,65,70,Rear
2c91808e5aaa282d015ab4a919b14f62,Rear,221,1.12,95,85,Rear
2c91808e5aaa282d015ab4a919b14f65,Right,52,0.87,117,134,Front
2c9180885a812c3b015ab41f9f901a8f,Right,46,1.4,162,116,Front
2c9180a25afb7ddf015b7ba6e2606c01,Left,312,1.02,108,106,Front
2c91809e5aaefe37015ab65b330866ef,Front,15,1.27,103,81,Front
2c91808e5aaa282d015ab5ff242a5dd8,Right,59,0.77,147,190,Front
2c91808e5aaa282d015ab5ff242a5dd7,Rear,216,0.55,43,78,Rear
2c91809e5aaefe37015ab5c816fd5c5c,Left,226,1.55,143,92,Rear
2c91808e5aaa282d015ab6282de461cf,Left,259,0.45,39,86,Rear
2c91808e5aaa282d015ab6282de461cb,Front,21,1.02,88,86,Front
2c91809e5aaefe37015ab5837df6593e,Front,23,0.91,84,92,Front
2c9180995ab4a2c0015ab51b97a5039d,Front,28,1.08,70,65,Front
2c91808e5aaa282d015ab466e62a4d76,Right,62,0.84,129,153,Front
2c91809e5aaefe37015ab4e12b7a5253,Front,17,0.9,52,58,Front
2c9180995ab4a2c0015ab4c68fe10100,Right,71,0.55,44,80,Front
2c91809e5aaefe37015ab4c3240951b5,Right,67,0.6,62,104,Front
2c91809e5aaefe37015ab4c3240951b2,Front,19,0.77,44,57,Front
2c9180995ab4a2c0015ab4b797c20072,Right,49,1.28,177,138,Front
2c91809e5aaefe37015ab484e4494fef,Left,242,1,52,52,Rear
2c91809e5aaefe37015ab484e4494fed,Right,60,0.9,119,132,Front
2c91809e5aaefe37015ab484e4494fe8,Left,246,1.01,73,72,Rear
2c91808e5aaa282d015ab4549f174d26,Left,252,1.05,46,44,Left
2c91809e5aaefe37015ab5226df45493,Right,47,1.13,162,143,Front
2c91809e5aaefe37015ab5226df45498,Front,21,0.63,45,72,Front
2c91808d5ab4a1bb015ab4b44e9e009c,Front,23,1.05,132,126,Front
2c91809e5aaefe37015ab50431e753bb,Right,66,0.68,71,104,Front
2c91809e5aaefe37015ab50431e753bc,Front,15,1,44,44,Front
2c91809e5aaefe37015ab552884556ad,Right,72,0.57,77,136,Front
2c91809e5aaefe37015ab552884556b5,Right,68,0.55,76,137,Front
2c9180ad5b853aa1015b8b357c324fb3,Front,33,0.95,169,178,Front
2c9180ad5b853aa1015b8b357c324fb2,Left,245,0.95,105,111,Rear
2c91808d5ab4a1bb015ab56382760682,Rear,207,0.96,78,81,Rear
2c9180ad5b853aa1015b8b58c58e51a0,Rear,226,1.02,60,59,Rear
2c9180ad5b853aa1015b8b58c58e51ab,Front,18,0.95,42,44,Front
2c91808e5b853b1a015b8b77ada74c50,Front,25,0.97,62,64,Front
2c91808d5ab4a1bb015ab4e9055c01e3,Right,119,0.89,57,64,Front
2c9180ad5b853aa1015b8b1d79b84df4,Right,56,1.14,50,44,Front
2c91808d5ab4a1bb015ab4e9055c01e1,Right,74,0.5,59,118,Front
2c91808d5ab4a1bb015ab4e9055c01df,Rear,208,0.98,41,42,Rear
2c9180ad5b853aa1015b8b068fed4bde,Right,60,0.91,63,69,Front
2c91808c5aa7e154015ab499266c14d4,Right,52,1.12,125,112,Front
2c91809e5aaefe37015ab379d9d646a4,Rear,214,1.06,35,33,Rear
2c91809e5aaefe37015ab53777f05543,Right,75,0.6,103,171,Front
2c91809e5aaefe37015ab53777f0553d,Left,253,0.8,100,125,Rear
2c9180ad5b853aa1015b8b1166b94cf7,Right,47,1.14,92,81,Front
2c91808e5b853b1a015b8aff2ce543c4,Front,22,0.92,81,88,Front
2c91808e5aaa282d015ab47750a84e24,Front,19,0.89,58,65,Front
2c91808d5ab4a1bb015ab4d0da150142,Front,14,1.01,75,74,Front
2c91808d5ab4a1bb015ab4dfccce018a,Right,64,0.69,74,108,Front
2c91808d5ab4a1bb015ab4dfccce018b,Left,250,0.66,57,87,Rear
2c91808d5ab4a1bb015ab4bab42600c6,Rear,213,1.2,55,46,Rear
2c9180995ab4a2c0015ab547302d0567,Right,65,0.83,66,80,Front
2c9180995ab4a2c0015ab4e86f85021a,Rear,211,0.88,46,52,Rear
2c9180ad5b853aa1015b8b068fed4bd6,Right,70,0.59,40,68,Front
2c91808e5b853b1a015b8b1aac0a467d,Front,22,0.86,85,99,Front
2c91808e5b853b1a015b8b1aac0a4678,Rear,222,1.03,115,112,Rear
2c9180ad5b853aa1015b8b04a12f4b7c,Rear,199,0.97,38,39,Rear
2c91808e5b853b1a015b8b1a9247466a,Rear,201,0.75,38,51,Rear
2c9180a35b853b13015b8af24058488c,Right,66,0.74,83,112,Front
2c9180ad5b853aa1015b8b2b61db4ef4,Left,248,0.65,74,114,Rear
2c9180ad5b853aa1015b8b2b61db4ef3,Right,64,0.75,89,119,Front
2c91808e5b853b1a015b8afd7794436d,Rear,211,1.07,45,42,Rear
2c9180a35b853b13015b8b24f8754de1,Left,251,0.71,29,41,Rear
2c91808e5b853b1a015b8b02ac06442d,Front,25,0.99,106,107,Front
2c9180a35b853b13015b8b16d6164cce,Left,249,0.88,44,50,Rear
2c9180a35b853b13015b8b16d6164ccd,Right,60,1.2,72,60,Front
2c91808e5b853b1a015b8afd77944368,Left,254,0.54,47,87,Rear
2c9180ad5b853aa1015b8adff8ea47d3,Front,14,0.88,85,97,Front
2c9180a35b853b13015b8aff49ad4a02,Rear,222,1.16,50,43,Rear
2c9180a35b853b13015b8b067c4a4abc,Rear,135,1.36,64,47,Rear
2c9180a35b853b13015b8af5dc404900,Right,64,0.83,105,127,Front
2c9180ad5b853aa1015b8afd5c194ad5,Rear,209,0.84,43,51,Rear
2c9180ad5b853aa1015b8afd5c194ad2,Right,68,0.74,156,210,Front
2c91808e5b853b1a015b8b0bf1e544f5,Right,65,0.94,68,72,Front
2c9180ad5b853aa1015b8b04a12f4b82,Front,20,1.06,107,101,Front
2c9180a35b853b13015b8aff49ad49fd,Left,248,0.84,41,49,Rear
2c9180a35b853b13015b8b24f8754df3,Front,24,0.83,52,63,Front
2c9180a35b853b13015b8b24f8754df6,Right,119,1.25,50,40,Rear
2c9180ad5b853aa1015b8af06483498d,Right,71,0.5,72,143,Front
2c9180a35b853b13015b8b24f8754df7,Right,64,0.8,128,160,Front
2c91808e5aaa282d015ab48196f64e6a,Rear,215,0.95,76,80,Rear
2c91808e5aaa282d015ab5438f8a548e,Front,23,0.88,92,104,Front
2c91809e5aaefe37015ab4f0ce405313,Left,244,1.09,142,130,Rear
2c9180885a812c3b015ab481f52c1d70,Right,71,0.52,140,271,Front
2c9180885a812c3b015ab481f52c1d79,Rear,203,0.95,42,44,Rear
2c9180885a812c3b015ab492192e1e04,Rear,207,1.12,38,34,Rear
2c9180885a812c3b015ab492192e1e01,Rear,206,1.17,61,52,Rear
2c9180885a812c3b015ab481f52d1d7e,Front,13,1.07,129,121,Front
2c91808e5b853b1a015b8b1a92474668,Front,24,0.98,147,150,Front
2c91808e5b853b1a015b8b18c7c74638,Rear,224,1.19,50,42,Rear
2c91808e5aaa282d015ab48a0f154e8e,Rear,217,1.1,92,84,Rear
2c9180995ab4a2c0015ab51329ed033c,Right,77,0.44,43,97,Front
2c91808e5b853b1a015b8b18c7c74637,Right,67,0.83,106,127,Front
2c91808e5b853b1a015b8b18a92f461c,Front,38,1.02,66,65,Front
